datoId,tariffgruppe,konsesjonar,organisasjonsnr,fylkeNr,fylke,harMva,harForbruksavgift,fastleddEks,energileddEks,effekttrinnFraKw,effekttrinnTilKw,fastleddInk,energileddInk,time,Nettselskap_excel
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,13,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,23.4,5,10,450,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,23.4,50,75,2500,48.51,22,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,4,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,28.4,100,150,5000,54.76,13,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,28.4,2,5,375,54.76,13,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,5,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,23.4,2,5,375,48.51,3,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,28.4,25,50,1687.5,54.76,12,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,12,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,9,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,23.4,50,75,2500,48.51,5,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,14,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,17,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,7,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,23.4,20,25,1037.5,48.51,3,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,19,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,12,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,11,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,28.4,15,20,843.75,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,28.4,15,20,843.75,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,11,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,28.4,25,50,1687.5,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,23.4,200,999,7500,48.51,0,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,23.4,50,75,2500,48.51,1,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,23.4,50,75,2500,48.51,3,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,15,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,28.4,2,5,375,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,23.4,25,50,1687.5,48.51,23,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,23,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,14,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,21,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,23.4,150,200,6250,48.51,5,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,23.4,200,999,7500,48.51,5,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,23.4,20,25,1037.5,48.51,22,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,7,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,23.4,20,25,1037.5,48.51,1,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,14,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,23.4,100,150,5000,48.51,4,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,28.4,25,50,1687.5,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,28.4,15,20,843.75,54.76,8,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,17,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,23.4,2,5,375,48.51,1,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,23.4,75,100,3750,48.51,22,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,28.4,25,50,1687.5,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,9,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,23.4,25,50,1687.5,48.51,4,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,18,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,19,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,23.4,2,5,375,48.51,22,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,28.4,25,50,1687.5,54.76,7,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,28.4,100,150,5000,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,28.4,2,5,375,54.76,19,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,23.4,75,100,3750,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,23.4,75,100,3750,48.51,5,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,8,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,23.4,50,75,2500,48.51,4,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,28.4,2,5,375,54.76,8,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,18,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,11,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,23.4,15,20,843.75,48.51,0,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,28.4,100,150,5000,54.76,9,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,12,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,23.4,100,150,5000,48.51,5,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,23.4,25,50,1687.5,48.51,1,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,28.4,15,20,843.75,54.76,9,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,23.4,150,200,6250,48.51,22,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,19,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,12,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,28.4,25,50,1687.5,54.76,8,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,11,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,23.4,200,999,7500,48.51,3,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,15,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,23.4,0,2,275,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,28.4,15,20,843.75,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,18,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,21,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,23.4,100,150,5000,48.51,0,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,3,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,23.4,150,200,6250,48.51,0,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,1,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,11,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,1350,23.4,25,50,1687.5,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,21,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,17,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,17,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,28.4,100,150,5000,54.76,7,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,23.4,0,2,275,48.51,0,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,15,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,360,28.4,5,10,450,54.76,7,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,21,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,23.4,15,20,843.75,48.51,23,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,28.4,2,5,375,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,4000,23.4,100,150,5000,48.51,1,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,16,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,13,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,11,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,300,28.4,2,5,375,54.76,14,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,830,28.4,20,25,1037.5,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,675,28.4,15,20,843.75,54.76,17,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,28.4,200,999,7500,54.76,19,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,23.4,10,15,656.25,48.51,22,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,23.4,0,2,275,48.51,23,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,23.4,150,200,6250,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,6000,23.4,200,999,7500,48.51,2,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,7,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,525,28.4,10,15,656.25,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,23.4,75,100,3750,48.51,23,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,6,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,2000,28.4,50,75,2500,54.76,20,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,5000,28.4,150,200,6250,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,220,28.4,0,2,275,54.76,10,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,RAKKESTAD ENERGI AS,968398083,30,Viken,TRUE,TRUE,3000,28.4,75,100,3750,54.76,13,RAKKESTAD ENERGI AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,1950,19.07,50,75,2437.5,43.1,7,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,200,19.07,2,5,250,43.1,21,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,125,19.07,0,2,156.25,43.1,9,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,450,19.07,10,15,562.5,43.1,18,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,1950,19.07,50,75,2437.5,43.1,14,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,1325,19.07,25,50,1656.25,43.1,14,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,200,19.07,2,5,250,43.1,20,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,2575,14.07,75,100,3218.75,36.85,4,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,200,19.07,2,5,250,43.1,12,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,200,19.07,2,5,250,43.1,7,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,1325,19.07,25,50,1656.25,43.1,13,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,1325,19.07,25,50,1656.25,43.1,10,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,575,19.07,15,20,718.75,43.1,21,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,125,19.07,0,2,156.25,43.1,13,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,450,14.07,10,15,562.5,36.85,0,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,575,14.07,15,20,718.75,36.85,3,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,575,19.07,15,20,718.75,43.1,13,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,125,19.07,0,2,156.25,43.1,14,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,700,19.07,20,25,875,43.1,7,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,325,14.07,5,10,406.25,36.85,0,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,325,19.07,5,10,406.25,43.1,16,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,700,19.07,20,25,875,43.1,8,STANGE ENERGI NETT AS
2023-01-09T00:00:00,Husholdning,STANGE ENERGI NETT AS,985294836,34,Innlandet,TRUE,TRUE,325,14.07,5,10,406.25,36.85,1,STANGE ENERGI NETT AS
